Concepto,institucion,share,año,mes,my,total,amount,size,inst_clean,institucion_std
Comercio exterior,Citibank,12.7897747531187,2021,8,2021-8,1685713.81562,215599,Large,citibank,Citibank
Comercio exterior,Interbank (con sucursales en el exterior),2.05697054408246,2021,8,2021-8,42201443.0531,868071.25278,Large,interbank,Interbank
Comercio exterior,Mibanco,0,2021,8,2021-8,13105624.77867,0,Large,mibanco,Mibanco
Comercio exterior,B. GNB,2.36989955737138,2021,8,2021-8,3200666.89426,75852.59056,Large,b. gnb,B. GNB
Comercio exterior,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Large,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,5.26787230726499,2021,8,2021-8,5322530.79091,280384.12558,Large,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Large,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Large,b. azteca peru,Alfin Banco
Comercio exterior,B. ICBC,1.25617371464593,2021,8,2021-8,975342.80945,12252,Large,b. icbc,B. ICBC
Comercio exterior,Bank of China,0,2021,8,2021-8,22000,0,Large,bank of china,Bank of China
Otros 1/,B. BBVA Perú,0.20122782347704,2021,8,2021-8,74084840.70147,149079.31247,Large,b. bbva peru,B. BBVA Perú
Otros 1/,B. de Comercio,1.02563930556025e-05,2021,8,2021-8,1725655.39406,0.17699,Large,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),0.305144290866131,2021,8,2021-8,121325663.12126,370218.33437,Large,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Pichincha,4.56823176238878,2021,8,2021-8,8835856.57263,403642.40643,Large,b. pichincha,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.205181158157301,2021,8,2021-8,12937709.13392,26545.74144,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,0.0155277519516008,2021,8,2021-8,57033087.96794,8855.95643,Large,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,6.1564934366887,2021,8,2021-8,1685713.81562,103780.86042,Large,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),0.816975610801237,2021,8,2021-8,42201443.0531,344775.49715,Large,interbank,Interbank
Otros 1/,Mibanco,0,2021,8,2021-8,13105624.77867,0,Large,mibanco,Mibanco
Otros 1/,B. GNB,0.207220197199978,2021,8,2021-8,3200666.89426,6632.42825,Large,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Large,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0.00034923179837203,2021,8,2021-8,5322530.79091,18.58797,Large,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Large,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Large,b. azteca peru,Alfin Banco
Otros 1/,B. ICBC,0,2021,8,2021-8,975342.80945,0,Large,b. icbc,B. ICBC
Otros 1/,Bank of China,0,2021,8,2021-8,22000,0,Large,bank of china,Bank of China
Tarjetas de crédito,B. BBVA Perú,0.494204500182903,2021,8,2021-8,74084840.70147,366130.6167,Medium,b. bbva peru,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,2.50785876189225e-05,2021,8,2021-8,1725655.39406,0.43277,Medium,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.607203502958566,2021,8,2021-8,121325663.12126,736693.67646,Medium,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Pichincha,0.0132492309079158,2021,8,2021-8,8835856.57263,1170.68304,Medium,b. pichincha,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.0521875768740076,2021,8,2021-8,12937709.13392,6751.8769,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.0383482065223164,2021,8,2021-8,57033087.96794,21871.16636,Medium,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.0187833520177648,2021,8,2021-8,1685713.81562,316.63356,Medium,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00457552206821553,2021,8,2021-8,42201443.0531,1930.93634,Medium,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2021,8,2021-8,13105624.77867,0,Medium,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2021,8,2021-8,3200666.89426,0,Medium,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2021,8,2021-8,5322530.79091,0,Medium,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Medium,b. azteca peru,Alfin Banco
Tarjetas de crédito,B. ICBC,0,2021,8,2021-8,975342.80945,0,Medium,b. icbc,B. ICBC
Tarjetas de crédito,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Descuentos,B. BBVA Perú,0.326874902945151,2021,8,2021-8,74084840.70147,242164.75114,Medium,b. bbva peru,B. BBVA Perú
Descuentos,B. de Comercio,0.30120127273912,2021,8,2021-8,1725655.39406,5197.69601,Medium,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),0.442145125020957,2021,8,2021-8,121325663.12126,536435.50489,Medium,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Pichincha,0.913810404303188,2021,8,2021-8,8835856.57263,80742.97667,Medium,b. pichincha,B. Pichincha
Descuentos,B. Interamericano de Finanzas,0.650134928984253,2021,8,2021-8,12937709.13392,84112.56609,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú,0.426116429407808,2021,8,2021-8,57033087.96794,243027.35803,Medium,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0,2021,8,2021-8,1685713.81562,0,Medium,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.262024116902508,2021,8,2021-8,42201443.0531,110577.95848,Medium,interbank,Interbank
Descuentos,Mibanco,0,2021,8,2021-8,13105624.77867,0,Medium,mibanco,Mibanco
Descuentos,B. GNB,0.0187799018097749,2021,8,2021-8,3200666.89426,601.0821,Medium,b. gnb,B. GNB
Descuentos,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,0.237312173028133,2021,8,2021-8,5322530.79091,12631.01348,Medium,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Descuentos,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Medium,b. azteca peru,Alfin Banco
Descuentos,B. ICBC,0,2021,8,2021-8,975342.80945,0,Medium,b. icbc,B. ICBC
Descuentos,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Préstamos,B. BBVA Perú,23.0143115304987,2021,8,2021-8,74084840.70147,17050116.03591,Medium,b. bbva peru,B. BBVA Perú
Préstamos,B. de Comercio,6.61348273779579,2021,8,2021-8,1725655.39406,114125.9216,Medium,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),20.9947589963236,2021,8,2021-8,121325663.12126,25472030.573,Medium,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Pichincha,9.36833034687448,2021,8,2021-8,8835856.57263,827772.2327,Medium,b. pichincha,B. Pichincha
Préstamos,B. Interamericano de Finanzas,10.3780600546179,2021,8,2021-8,12937709.13392,1342683.22361,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú,14.9837200206725,2021,8,2021-8,57033087.96794,8545678.22026,Medium,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,3.76759677778644,2021,8,2021-8,1685713.81562,63510.8994,Medium,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),11.1402786545107,2021,8,2021-8,42201443.0531,4701358.35234,Medium,interbank,Interbank
Préstamos,Mibanco,4.02005899625235,2021,8,2021-8,13105624.77867,526853.84793,Medium,mibanco,Mibanco
Préstamos,B. GNB,5.47362785593797,2021,8,2021-8,3200666.89426,175192.5947,Medium,b. gnb,B. GNB
Préstamos,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Préstamos,B. Santander Perú,10.3303816896472,2021,8,2021-8,5322530.79091,549837.74625,Medium,b. santander peru,B. Santander Perú
Préstamos,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Préstamos,B. Azteca Perú,1.75998235909236,2021,8,2021-8,313412.8988,5516.01173,Medium,b. azteca peru,Alfin Banco
Préstamos,B. ICBC,0.102528053758238,2021,8,2021-8,975342.80945,1000,Medium,b. icbc,B. ICBC
Préstamos,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Factoring,B. BBVA Perú,0.027673244156133,2021,8,2021-8,74084840.70147,20501.67885,Medium,b. bbva peru,B. BBVA Perú
Factoring,B. de Comercio,0,2021,8,2021-8,1725655.39406,0,Medium,b. de comercio,Bancom (Banco de Comercio)
Factoring,B. de Crédito del Perú (con sucursales en el exterior),0.104267190687897,2021,8,2021-8,121325663.12126,126502.86052,Medium,b. de credito del peru,Banco de Crédito del Perú
Factoring,B. Pichincha,0.0155749247250443,2021,8,2021-8,8835856.57263,1376.17801,Medium,b. pichincha,B. Pichincha
Factoring,B. Interamericano de Finanzas,0.141867757189551,2021,8,2021-8,12937709.13392,18354.43778,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Factoring,Scotiabank Perú,0.106606915277283,2021,8,2021-8,57033087.96794,60801.21577,Medium,scotiabank peru,Scotiabank Perú
Factoring,Citibank,0.144594600068785,2021,8,2021-8,1685713.81562,2437.45115,Medium,citibank,Citibank
Factoring,Interbank (con sucursales en el exterior),0.0454906953675599,2021,8,2021-8,42201443.0531,19197.7299,Medium,interbank,Interbank
Factoring,Mibanco,0,2021,8,2021-8,13105624.77867,0,Medium,mibanco,Mibanco
Factoring,B. GNB,0,2021,8,2021-8,3200666.89426,0,Medium,b. gnb,B. GNB
Factoring,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Factoring,B. Santander Perú,0,2021,8,2021-8,5322530.79091,0,Medium,b. santander peru,B. Santander Perú
Factoring,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Factoring,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Medium,b. azteca peru,Alfin Banco
Factoring,B. ICBC,0,2021,8,2021-8,975342.80945,0,Medium,b. icbc,B. ICBC
Factoring,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Arrendamiento financiero y Lease-back,B. BBVA Perú,1.95336593676618,2021,8,2021-8,74084840.70147,1447148.04257,Medium,b. bbva peru,B. BBVA Perú
Arrendamiento financiero y Lease-back,B. de Comercio,0.39763808252909,2021,8,2021-8,1725655.39406,6861.86302,Medium,b. de comercio,Bancom (Banco de Comercio)
Arrendamiento financiero y Lease-back,B. de Crédito del Perú (con sucursales en el exterior),0.548675723737587,2021,8,2021-8,121325663.12126,665684.46021,Medium,b. de credito del peru,Banco de Crédito del Perú
Arrendamiento financiero y Lease-back,B. Pichincha,1.99626374093008,2021,8,2021-8,8835856.57263,176387.00096,Medium,b. pichincha,B. Pichincha
Arrendamiento financiero y Lease-back,B. Interamericano de Finanzas,2.71384174698645,2021,8,2021-8,12937709.13392,351108.95158,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Arrendamiento financiero y Lease-back,Scotiabank Perú,0.767091624805463,2021,8,2021-8,57033087.96794,437496.04117,Medium,scotiabank peru,Scotiabank Perú
Arrendamiento financiero y Lease-back,Citibank,0,2021,8,2021-8,1685713.81562,0,Medium,citibank,Citibank
Arrendamiento financiero y Lease-back,Interbank (con sucursales en el exterior),0.647745876642292,2021,8,2021-8,42201443.0531,273358.10726,Medium,interbank,Interbank
Arrendamiento financiero y Lease-back,Mibanco,0,2021,8,2021-8,13105624.77867,0,Medium,mibanco,Mibanco
Arrendamiento financiero y Lease-back,B. GNB,0.455785324182347,2021,8,2021-8,3200666.89426,14588.16998,Medium,b. gnb,B. GNB
Arrendamiento financiero y Lease-back,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Arrendamiento financiero y Lease-back,B. Santander Perú,2.42822236182692,2021,8,2021-8,5322530.79091,129242.88288,Medium,b. santander peru,B. Santander Perú
Arrendamiento financiero y Lease-back,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Arrendamiento financiero y Lease-back,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Medium,b. azteca peru,Alfin Banco
Arrendamiento financiero y Lease-back,B. ICBC,0,2021,8,2021-8,975342.80945,0,Medium,b. icbc,B. ICBC
Arrendamiento financiero y Lease-back,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Comercio exterior,B. BBVA Perú,0.610580793488869,2021,8,2021-8,74084840.70147,452347.80821,Medium,b. bbva peru,B. BBVA Perú
Comercio exterior,B. de Comercio,0.338310246651541,2021,8,2021-8,1725655.39406,5838.06902,Medium,b. de comercio,Bancom (Banco de Comercio)
Comercio exterior,B. de Crédito del Perú (con sucursales en el exterior),0.285780584667782,2021,8,2021-8,121325663.12126,346725.18942,Medium,b. de credito del peru,Banco de Crédito del Perú
Comercio exterior,B. Pichincha,1.42641070601359,2021,8,2021-8,8835856.57263,126035.60412,Medium,b. pichincha,B. Pichincha
Comercio exterior,B. Interamericano de Finanzas,1.15494708996233,2021,8,2021-8,12937709.13392,149423.69515,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Comercio exterior,Scotiabank Perú,0.373294330388841,2021,8,2021-8,57033087.96794,212901.28383,Medium,scotiabank peru,Scotiabank Perú
Comercio exterior,Citibank,0.434593341533807,2021,8,2021-8,1685713.81562,7326,Medium,citibank,Citibank
Comercio exterior,Interbank (con sucursales en el exterior),0.180859328634719,2021,8,2021-8,42201443.0531,76325.24658,Medium,interbank,Interbank
Comercio exterior,Mibanco,0,2021,8,2021-8,13105624.77867,0,Medium,mibanco,Mibanco
Comercio exterior,B. GNB,0.116531311542882,2021,8,2021-8,3200666.89426,3729.77911,Medium,b. gnb,B. GNB
Comercio exterior,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,0.887368714534481,2021,8,2021-8,5322530.79091,47230.47306,Medium,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Medium,b. azteca peru,Alfin Banco
Comercio exterior,B. ICBC,0,2021,8,2021-8,975342.80945,0,Medium,b. icbc,B. ICBC
Comercio exterior,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Otros 1/,B. BBVA Perú,0.942930295962881,2021,8,2021-8,74084840.70147,698568.40769,Medium,b. bbva peru,B. BBVA Perú
Otros 1/,B. de Comercio,0.224119651774781,2021,8,2021-8,1725655.39406,3867.53286,Medium,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),1.24270797688787,2021,8,2021-8,121325663.12126,1507723.69362,Medium,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Pichincha,4.52084530443099,2021,8,2021-8,8835856.57263,399455.40697,Medium,b. pichincha,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.771204199732761,2021,8,2021-8,12937709.13392,99776.15619,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,0.295333367701717,2021,8,2021-8,57033087.96794,168437.7394,Medium,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,0.0427942485441798,2021,8,2021-8,1685713.81562,721.38856,Medium,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),1.05486023902043,2021,8,2021-8,42201443.0531,445166.24306,Medium,interbank,Interbank
Otros 1/,Mibanco,0,2021,8,2021-8,13105624.77867,0,Medium,mibanco,Mibanco
Otros 1/,B. GNB,2.1986075391413,2021,8,2021-8,3200666.89426,70370.10364,Medium,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Medium,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0.0368415304116022,2021,8,2021-8,5322530.79091,1960.9018,Medium,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Medium,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Medium,b. azteca peru,Alfin Banco
Otros 1/,B. ICBC,6.49023085900395,2021,8,2021-8,975342.80945,63302,Medium,b. icbc,B. ICBC
Otros 1/,Bank of China,0,2021,8,2021-8,22000,0,Medium,bank of china,Bank of China
Tarjetas de crédito,B. BBVA Perú,0.499946519764401,2021,8,2021-8,74084840.70147,370384.58276,Small,b. bbva peru,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0.0026844925214767,2021,8,2021-8,1725655.39406,46.32509,Small,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.576564578271341,2021,8,2021-8,121325663.12126,699520.79791,Small,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Pichincha,0.0035920456312424,2021,8,2021-8,8835856.57263,317.388,Small,b. pichincha,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.0135489826819818,2021,8,2021-8,12937709.13392,1752.92797,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.000533286923147089,2021,8,2021-8,57033087.96794,304.15,Small,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.000848561592570143,2021,8,2021-8,1685713.81562,14.30432,Small,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00161033372518782,2021,8,2021-8,42201443.0531,679.58407,Small,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2021,8,2021-8,13105624.77867,0,Small,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2021,8,2021-8,3200666.89426,0,Small,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2021,8,2021-8,2463689.44794,0,Small,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2021,8,2021-8,5322530.79091,0,Small,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2021,8,2021-8,1267068.49049,0,Small,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2021,8,2021-8,313412.8988,0,Small,b. azteca peru,Alfin Banco
Tarjetas de crédito,B. ICBC,0,2021,8,2021-8,975342.80945,0,Small,b. icbc,B. ICBC
Tarjetas de crédito,Bank of China,0,2021,8,2021-8,22000,0,Small,bank of china,Bank of China
Descuentos,B. BBVA Perú,0.0027047302808876,2021,8,2021-8,74084840.70147,2003.79512,Small,b. bbva peru,B. BBVA Perú
Descuentos,B. de Comercio,0,2021,8,2021-8,1725655.39406,0,Small,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),0.0309213539286447,2021,8,2021-8,121325663.12126,37515.5377,Small,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Pichincha,0.00071138909378302,2021,8,2021-8,8835856.57263,62.85732,Small,b. pichincha,B. Pichincha
Descuentos,B. Interamericano de Finanzas,0.00365087346693878,2021,8,2021-8,12937709.13392,472.33939,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
