"date","size_category","tf_usd_millions"
2022-07-01,"Corporate",3518.20512844942
2022-07-01,"Large",2644.28267143585
2022-07-01,"Medium",464.460780545075
2022-07-01,"Small",4.82029340454822
2022-07-01,"Micro",0.461077967570875
2022-08-01,"Corporate",3363.9725379469
2022-08-01,"Large",2693.3968348995
2022-08-01,"Medium",455.293837078447
2022-08-01,"Small",5.22410916560493
2022-08-01,"Micro",2.13360186952339
2022-09-01,"Corporate",2989.4712420507
2022-09-01,"Large",2719.97473201556
2022-09-01,"Medium",490.394785898595
2022-09-01,"Small",5.40122590110441
2022-09-01,"Micro",1.65469498493976
2022-10-01,"Corporate",2849.33822877402
2022-10-01,"Large",2719.61485663351
2022-10-01,"Medium",480.348530906266
2022-10-01,"Small",5.66721648668288
2022-10-01,"Micro",1.78298256119866
2022-11-01,"Corporate",2932.81973834739
2022-11-01,"Large",2727.00492555455
2022-11-01,"Medium",475.908489308601
2022-11-01,"Small",6.54192364249578
2022-11-01,"Micro",1.39049142301206
2022-12-01,"Corporate",2901.87446886926
2022-12-01,"Large",2678.76004713514
2022-12-01,"Medium",469.861184876284
2022-12-01,"Small",6.68430158052003
2022-12-01,"Micro",0.405523699937094
2023-01-01,"Corporate",3051.59742293642
2023-01-01,"Large",2666.05117943049
2023-01-01,"Medium",535.633824825275
2023-01-01,"Small",4.86550760736835
2023-01-01,"Micro",0.231134490373873
2023-02-01,"Corporate",3276.27285579318
2023-02-01,"Large",2630.08318690295
2023-02-01,"Medium",501.585337562398
2023-02-01,"Small",4.27952953339288
2023-02-01,"Micro",0.509898061058274
2023-03-01,"Corporate",3277.34454105985
2023-03-01,"Large",2597.43502926544
2023-03-01,"Medium",480.704940698417
2023-03-01,"Small",3.35611733283725
2023-03-01,"Micro",1.06244749654513
2023-04-01,"Corporate",3200.8661380334
2023-04-01,"Large",2587.20137068696
2023-04-01,"Medium",481.904862260237
2023-04-01,"Small",3.37159787176725
2023-04-01,"Micro",0.378550134698276
2023-05-01,"Corporate",2960.99831701584
2023-05-01,"Large",2688.21528096791
2023-05-01,"Medium",462.997323086329
2023-05-01,"Small",3.39072257275617
2023-05-01,"Micro",3.18023042852097
2023-06-01,"Corporate",3030.4924776611
2023-06-01,"Large",2699.84732819029
2023-06-01,"Medium",433.101657529904
2023-06-01,"Small",4.64800471032467
2023-06-01,"Micro",3.58736563585249
2023-07-01,"Corporate",3095.69603647489
2023-07-01,"Large",2573.86526933385
2023-07-01,"Medium",438.717497148236
2023-07-01,"Small",4.91063453125864
2023-07-01,"Micro",2.26201760894844
2023-08-01,"Corporate",3058.36205983711
2023-08-01,"Large",2571.44674788267
2023-08-01,"Medium",420.751297488974
2023-08-01,"Small",5.42440459723462
2023-08-01,"Micro",3.18126452363557
2023-09-01,"Corporate",3041.9138842975
2023-09-01,"Large",2612.18278327228
2023-09-01,"Medium",442.779685631078
2023-09-01,"Small",7.60498644545766
2023-09-01,"Micro",2.68652427852305
2023-10-01,"Corporate",2960.60934770838
2023-10-01,"Large",2535.66675635373
2023-10-01,"Medium",450.351306756299
2023-10-01,"Small",7.18426404804711
2023-10-01,"Micro",2.60560347064801
2023-11-01,"Corporate",3156.56707184282
2023-11-01,"Large",2461.78719891394
2023-11-01,"Medium",467.142821921729
2023-11-01,"Small",6.94273958483802
2023-11-01,"Micro",0.606566147714202
2023-12-01,"Corporate",3127.30640649064
2023-12-01,"Large",2399.01679957969
2023-12-01,"Medium",456.264179614711
2023-12-01,"Small",6.04385835376533
2023-12-01,"Micro",0.708559404553416
2024-01-01,"Corporate",3064.21775900455
2024-01-01,"Large",2260.64894869787
2024-01-01,"Medium",462.121179946391
2024-01-01,"Small",5.93148974588075
2024-01-01,"Micro",1.30925851049852
2024-02-01,"Corporate",2920.52113999471
2024-02-01,"Large",2269.63249898982
2024-02-01,"Medium",440.18988512495
2024-02-01,"Small",6.38324316012164
2024-02-01,"Micro",1.11699828110538
2024-03-01,"Corporate",2770.87748206238
2024-03-01,"Large",2217.19912721699
2024-03-01,"Medium",426.962915168056
2024-03-01,"Small",6.89714831137403
2024-03-01,"Micro",0.547101909115353
2024-04-01,"Corporate",2795.05275414147
2024-04-01,"Large",2123.2617136113
2024-04-01,"Medium",460.462393757826
2024-04-01,"Small",6.5902987025443
2024-04-01,"Micro",0.246491130944452
2024-05-01,"Corporate",3069.46688526397
2024-05-01,"Large",2290.46034497873
2024-05-01,"Medium",467.102946913382
2024-05-01,"Small",6.7125686468117
2024-05-01,"Micro",1.63679388295738
2024-06-01,"Corporate",3281.20496313965
2024-06-01,"Large",2248.51630243095
2024-06-01,"Medium",472.295422152163
2024-06-01,"Small",6.5337333298593
2024-06-01,"Micro",1.23827486190724
2024-07-01,"Corporate",3326.47536959375
2024-07-01,"Large",2276.56708804143
2024-07-01,"Medium",473.133161797148
2024-07-01,"Small",6.11638103040087
2024-07-01,"Micro",1.27546110034974
2024-08-01,"Corporate",3262.6931134052
2024-08-01,"Large",2205.24538629596
2024-08-01,"Medium",471.832207551096
2024-08-01,"Small",5.7071564891403
2024-08-01,"Micro",1.51967057206895
2024-09-01,"Corporate",3143.05848639907
2024-09-01,"Large",2189.08025487848
2024-09-01,"Medium",479.131243349249
2024-09-01,"Small",5.60332193898195
2024-09-01,"Micro",1.4062873351137
2024-10-01,"Corporate",3489.35218793813
2024-10-01,"Large",1543.38022035076
2024-10-01,"Medium",323.910269680809
2024-10-01,"Small",218.670521902943
2024-10-01,"Micro",0.649847435591287
2024-11-01,"Corporate",3555.33604843783
2024-11-01,"Large",1581.48444060831
2024-11-01,"Medium",298.365046712775
2024-11-01,"Small",95.4623854865414
2024-11-01,"Micro",0.10153007904294
2024-12-01,"Corporate",3463.8528263824
2024-12-01,"Large",1534.21910643176
2024-12-01,"Medium",338.022462497347
2024-12-01,"Small",81.3465101146253
2024-12-01,"Micro",0.0489009684780301
