period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased.1,Trade_Finance,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents.1,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.2,Fair_Value_of_Derivatives_3.1,Total_Claims.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.1,Claims_on_Local_Residents.3,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.4,Fair_Value_of_Derivatives_3.2,Total_Claims.2,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.2,Claims_on_Local_Residents.5,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Remaining_Maturity_less_than,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local.1,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households.1,Total_Other.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households.2,Total_Other.2,Claims_on_Local_Residents_Corporate.1,Households.3,Total_Other.3
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,721.0,755.0,783.0,3539.0,660.0,3654.0,0.0,226.0,0.0,226.0,226.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,29.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.0,155.0,1200.0,843.0,89.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124.0,0.0,3124.0,437.0,-7964.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27327.0,302.0,27629.0,5260.0,-22215.0,2840.0,1041.0,1.0,1170.0,0.0,1170.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,All Others,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,52,ANGUILLA,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,53,ARGENTINA,,,,,,,,,,,,,,,,9.0,764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,110.0,194.0,224.0,337.0,561.0,271.0,131.0,402.0,36.0,42.0,78.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,54,BRAZIL,,,,,,,,,,,,,,,,2.0,6029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5534.0,351.0,5885.0,118.0,24.0,142.0,3806.0,437.0,4243.0,5.0,0.0,5.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,55,CHILE,,,,,,,,,,,,,,,,77.0,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.0,16.0,1279.0,16.0,0.0,16.0,1488.0,59.0,1547.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,56,COLOMBIA,,,,,,,,,,,,,,,,1.0,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0,133.0,782.0,1.0,0.0,1.0,757.0,103.0,860.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,57,COSTA RICA,,,,,,,,,,,,,,,,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,8.0,82.0,0.0,0.0,0.0,75.0,12.0,87.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,0.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,23.0,92.0,0.0,0.0,0.0,181.0,56.0,237.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,59,ECUADOR,,,,,,,,,,,,,,,,0.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,59.0,186.0,0.0,0.0,0.0,246.0,74.0,320.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,60,EL SALVADOR,,,,,,,,,,,,,,,,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,28.0,35.0,0.0,0.0,0.0,48.0,35.0,83.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,62,GUATEMALA,,,,,,,,,,,,,,,,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,19.0,88.0,0.0,0.0,0.0,155.0,50.0,205.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,63,HONDURAS,,,,,,,,,,,,,,,,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,17.0,41.0,0.0,0.0,0.0,56.0,28.0,84.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,64,MEXICO,,,,,,,,,,,,,,,,12.0,11947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,771.0,4611.0,5819.0,1505.0,7324.0,5062.0,1015.0,6077.0,4204.0,8.0,4212.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,66,PERU,,,,,,,,,,,,,,,,3.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,29.0,404.0,0.0,0.0,0.0,459.0,83.0,542.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,67,URUGUAY,,,,,,,,,,,,,,,,0.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,12.0,38.0,129.0,39.0,168.0,189.0,21.0,210.0,116.0,4.0,120.0
2015Q2,2015,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,68,VENEZUELA,,,,,,,,,,,,,,,,0.0,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,621.0,834.0,0.0,0.0,0.0,688.0,904.0,1592.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Banking Centers,country_data,104,BAHAMAS,,,,,,,,,,,,,,,,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,30.0,45.0,14.0,1.0,15.0,384.0,37.0,421.0,1.0,0.0,1.0
2015Q2,2015,2,Table 4.2,2,All Others,Banking Centers,country_data,107,CAYMAN ISLANDS,,,,,,,,,,,,,,,,71.0,1952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.0,124.0,1849.0,31.0,1.0,32.0,2762.0,98.0,2860.0,0.0,0.0,0.0
2015Q2,2015,2,Table 4.2,2,All Others,Banking Centers,country_data,111,PANAMA,,,,,,,,,,,,,,,,2.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,23.0,230.0,0.0,0.0,0.0,677.0,26.0,703.0,3.0,0.0,3.0
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,50,ANGUILLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,2385.0,0.0,784.0,2385.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,51,ARGENTINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,3192.0,3685.0,4182.0,946.0,449.0,1182.0,142.0,414.0,1.0,401.0,358.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,52,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,13664.0,14060.0,16020.0,15975.0,3417.0,25018.0,3254.0,11548.0,308.0,9616.0,10663.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,53,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.0,29.0,1274.0,2338.0,1138.0,758.0,198.0,15.0,0.0,6.0,15.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,54,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,3273.0,3331.0,3816.0,1087.0,165.0,1452.0,81.0,815.0,0.0,704.0,797.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,55,COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,343.0,723.0,894.0,555.0,109.0,102.0,11.0,259.0,0.0,247.0,17.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,233.0,310.0,550.0,112.0,112.0,143.0,37.0,54.0,2.0,54.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,57,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0,0.0,539.0,910.0,81.0,42.0,457.0,5.0,63.0,2.0,63.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,58,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.0,0.0,1284.0,1308.0,1251.0,198.0,35.0,10.0,16.0,0.0,16.0,8.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,59,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,440.0,702.0,838.0,836.0,109.0,87.0,5.0,145.0,0.0,145.0,39.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,60,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,77.0,104.0,183.0,94.0,76.0,35.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,61,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652.0,58402.0,62054.0,64093.0,17031.0,21502.0,13730.0,1025.0,7010.0,3.0,4692.0,6682.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,63,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.0,762.0,1721.0,2340.0,318.0,163.0,410.0,81.0,161.0,7.0,161.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,64,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,156.0,2206.0,1083.0,1293.0,0.0,283.0,8.0,59.0,1.0,59.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Latin America and Caribbean,country_data,65,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,765.0,787.0,1453.0,191.0,145.0,256.0,102.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Banking Centers,country_data,100,BAHAMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32006.0,102.0,32108.0,5777.0,-10341.0,67.0,100.0,3.0,3944.0,2.0,509.0,3880.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Banking Centers,country_data,103,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149039.0,1160.0,150199.0,155442.0,-94888.0,62655.0,19816.0,1847.0,146918.0,132.0,30280.0,146894.0,,,,,,,,,,,,
2015Q2,2015,2,Table 3,3,LFI,Banking Centers,country_data,107,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.0,0.0,1530.0,3397.0,-50.0,173.0,231.0,45.0,197.0,2.0,167.0,22.0,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,49,ANGUILLA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,2779.0,2763.0,2779.0,53.0,7.0,2732.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,50,ARGENTINA,,,,,,,,,,,,,,,567.0,,,,3993.0,,,,,,,,,,,,,1491.0,1534.0,6051.0,715.0,48.0,5382.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,51,BRAZIL,,,,,,,,,,,,,,,3883.0,,,,28499.0,,,,,,,,,,,,,38387.0,25789.0,70769.0,6445.0,15811.0,80134.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,52,CHILE,,,,,,,,,,,,,,,235.0,,,,2480.0,,,,,,,,,,,,,7141.0,4756.0,9856.0,685.0,355.0,9527.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,53,COLOMBIA,,,,,,,,,,,,,,,113.0,,,,3933.0,,,,,,,,,,,,,5650.0,4268.0,9696.0,1404.0,258.0,8553.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,54,COSTA RICA,,,,,,,,,,,,,,,387.0,,,,626.0,,,,,,,,,,,,,826.0,715.0,1839.0,119.0,18.0,1736.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,55,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,83.0,,,,336.0,,,,,,,,,,,,,1139.0,917.0,1558.0,310.0,7.0,1254.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,56,ECUADOR,,,,,,,,,,,,,,,586.0,,,,0.0,,,,,,,,,,,,,770.0,715.0,1356.0,126.0,0.0,1230.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,57,EL SALVADOR,,,,,,,,,,,,,,,1708.0,,,,0.0,,,,,,,,,,,,,458.0,1355.0,2166.0,106.0,28.0,2087.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,58,GUATEMALA,,,,,,,,,,,,,,,318.0,,,,791.0,,,,,,,,,,,,,1286.0,1362.0,2395.0,170.0,157.0,2381.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,59,HONDURAS,,,,,,,,,,,,,,,63.0,,,,128.0,,,,,,,,,,,,,333.0,243.0,524.0,145.0,2.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,60,MEXICO,,,,,,,,,,,,,,,6197.0,,,,67853.0,,,,,,,,,,,,,28922.0,21791.0,102972.0,6628.0,1450.0,97797.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,62,PERU,,,,,,,,,,,,,,,1185.0,,,,855.0,,,,,,,,,,,,,2653.0,2594.0,4693.0,493.0,321.0,4518.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,63,URUGUAY,,,,,,,,,,,,,,,263.0,,,,284.0,,,,,,,,,,,,,1007.0,725.0,1554.0,156.0,3.0,1400.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Latin America and Caribbean,country_data,64,VENEZUELA,,,,,,,,,,,,,,,1.0,,,,921.0,,,,,,,,,,,,,1929.0,1597.0,2851.0,312.0,29.0,2566.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Banking Centers,country_data,99,BAHAMAS,,,,,,,,,,,,,,,435.0,,,,98.0,,,,,,,,,,,,,10360.0,10034.0,10893.0,5427.0,734.0,6199.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Banking Centers,country_data,102,CAYMAN ISLANDS,,,,,,,,,,,,,,,1219.0,,,,0.0,,,,,,,,,,,,,308345.0,213887.0,309564.0,36211.0,2944.0,276300.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 2,2,LFI,Banking Centers,country_data,106,PANAMA,,,,,,,,,,,,,,,1296.0,,,,0.0,,,,,,,,,,,,,3374.0,2430.0,4670.0,1731.0,173.0,3115.0,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,52,ANGUILLA,2732.0,0.0,0.0,0.0,53.0,2785.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,53,ARGENTINA,1280.0,4102.0,566.0,3536.0,16.0,5398.0,1638.0,83.0,66.0,14.0,66.0,14.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,54,BRAZIL,48907.0,31227.0,3331.0,27896.0,3347.0,83481.0,5360.0,2082.0,45361.0,46127.0,18335.0,19076.0,9655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,55,CHILE,6815.0,2712.0,235.0,2477.0,1392.0,10919.0,459.0,124.0,5895.0,6477.0,2404.0,2984.0,2312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,56,COLOMBIA,4716.0,3837.0,113.0,3724.0,597.0,9150.0,1853.0,797.0,12683.0,13434.0,3526.0,4030.0,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,57,COSTA RICA,724.0,1012.0,386.0,626.0,38.0,1774.0,429.0,86.0,132.0,127.0,93.0,87.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,861.0,393.0,82.0,311.0,4.0,1258.0,55.0,152.0,207.0,201.0,157.0,151.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,59,ECUADOR,644.0,586.0,586.0,0.0,53.0,1283.0,135.0,154.0,10.0,0.0,10.0,0.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,60,EL SALVADOR,379.0,1708.0,1708.0,0.0,29.0,2116.0,384.0,155.0,184.0,203.0,68.0,87.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,1275.0,1106.0,318.0,788.0,45.0,2426.0,566.0,128.0,54.0,49.0,49.0,44.0,871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,62,HONDURAS,193.0,188.0,63.0,125.0,13.0,394.0,51.0,47.0,0.0,0.0,0.0,0.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,63,MEXICO,24588.0,73209.0,6052.0,67157.0,3363.0,101160.0,21669.0,1666.0,39892.0,42735.0,12816.0,15657.0,1432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,65,PERU,2662.0,1856.0,1102.0,754.0,276.0,4794.0,1170.0,266.0,7795.0,8241.0,2180.0,2582.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,66,URUGUAY,853.0,547.0,262.0,285.0,134.0,1534.0,112.0,109.0,88.0,78.0,64.0,54.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,1695.0,871.0,1.0,870.0,1119.0,3685.0,314.0,25.0,10821.0,10997.0,3484.0,3657.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Banking Centers,country_data,102,BAHAMAS,5116.0,1083.0,386.0,697.0,492.0,6691.0,490.0,175.0,7.0,1.0,7.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Banking Centers,country_data,105,CAYMAN ISLANDS,275153.0,1147.0,1144.0,3.0,15097.0,291397.0,23167.0,2080.0,29164.0,26454.0,17135.0,16587.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 1,1,LFI,Banking Centers,country_data,109,PANAMA,1829.0,1286.0,1286.0,0.0,585.0,3700.0,1447.0,308.0,8045.0,8297.0,3191.0,3547.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,50,ANGUILLA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.0,0.0,40.0,2709.0,2673.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015Q2,2015,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,51,ARGENTINA,,,,,,,,,,,,,,115.0,207.0,15.0,337.0,132.0,32.0,320.0,1818.0,0.0,2138.0,305.0,385.0,10.0,31.0,0.0,41.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
