fecha;Determinacion;Publicacion DOF;para solventar obligaciones
25/02/2022;20,4465;20,6525;20,2435
26/02/2022;N/E;N/E;20,6525
27/02/2022;N/E;N/E;20,6525
28/02/2022;20,4257;20,4465;20,6525
01/03/2022;20,5272;20,4257;20,4465
02/03/2022;20,7193;20,5272;20,4257
03/03/2022;20,7033;20,7193;20,5272
04/03/2022;20,9262;20,7033;20,7193
05/03/2022;N/E;N/E;20,7033
06/03/2022;N/E;N/E;20,7033
07/03/2022;21,1947;20,9262;20,7033
08/03/2022;21,3775;21,1947;20,9262
09/03/2022;20,9677;21,3775;21,1947
10/03/2022;20,9743;20,9677;21,3775
11/03/2022;20,9695;20,9743;20,9677
12/03/2022;N/E;N/E;20,9743
13/03/2022;N/E;N/E;20,9743
14/03/2022;20,8908;20,9695;20,9743
15/03/2022;20,8743;20,8908;20,9695
16/03/2022;20,7035;20,8743;20,8908
17/03/2022;20,5585;20,7035;20,8743
18/03/2022;20,4145;20,5585;20,7035
19/03/2022;N/E;N/E;20,5585
20/03/2022;N/E;N/E;20,5585
21/03/2022;N/E;N/E;20,5585
22/03/2022;20,2782;20,4145;20,5585
23/03/2022;20,1800;20,2782;20,4145
24/03/2022;20,1313;20,1800;20,2782
25/03/2022;19,9577;20,1313;20,1800
26/03/2022;N/E;N/E;20,1313
27/03/2022;N/E;N/E;20,1313
28/03/2022;20,1195;19,9577;20,1313
29/03/2022;19,9942;20,1195;19,9577
30/03/2022;19,8632;19,9942;20,1195
31/03/2022;19,9112;19,8632;19,9942
01/04/2022;19,8432;19,9112;19,8632
02/04/2022;N/E;N/E;19,9112
03/04/2022;N/E;N/E;19,9112
04/04/2022;19,7443;19,8432;19,9112
05/04/2022;19,9012;19,7443;19,8432
06/04/2022;20,0665;19,9012;19,7443
07/04/2022;20,1605;20,0665;19,9012
08/04/2022;20,1200;20,1605;20,0665
09/04/2022;N/E;N/E;20,1605
10/04/2022;N/E;N/E;20,1605
11/04/2022;20,0093;20,1200;20,1605
12/04/2022;19,8407;20,0093;20,1200
13/04/2022;19,7967;19,8407;20,0093
14/04/2022;N/E;N/E;19,8407
15/04/2022;N/E;N/E;19,8407
16/04/2022;N/E;N/E;19,8407
17/04/2022;N/E;N/E;19,8407
18/04/2022;19,9377;19,7967;19,8407
19/04/2022;20,0447;19,9377;19,7967
20/04/2022;20,0383;20,0447;19,9377
21/04/2022;20,1802;20,0383;20,0447
22/04/2022;20,3183;20,1802;20,0383
23/04/2022;N/E;N/E;20,1802
24/04/2022;N/E;N/E;20,1802
25/04/2022;20,2992;20,3183;20,1802
26/04/2022;20,3560;20,2992;20,3183
27/04/2022;20,4707;20,3560;20,2992
28/04/2022;20,5670;20,4707;20,3560
29/04/2022;20,3728;20,5670;20,4707
30/04/2022;N/E;N/E;20,5670
01/05/2022;N/E;N/E;20,5670
02/05/2022;20,4075;20,3728;20,5670
03/05/2022;20,3350;20,4075;20,3728
04/05/2022;20,2535;20,3350;20,4075
05/05/2022;20,2218;20,2535;20,3350
06/05/2022;20,1085;20,2218;20,2535
07/05/2022;N/E;N/E;20,2218
08/05/2022;N/E;N/E;20,2218
09/05/2022;20,3172;20,1085;20,2218
10/05/2022;20,3720;20,3172;20,1085
11/05/2022;20,2592;20,3720;20,3172
12/05/2022;20,3200;20,2592;20,3720
13/05/2022;20,1443;20,3200;20,2592
14/05/2022;N/E;N/E;20,3200
15/05/2022;N/E;N/E;20,3200
16/05/2022;20,0782;20,1443;20,3200
17/05/2022;19,9637;20,0782;20,1443
18/05/2022;19,9663;19,9637;20,0782
19/05/2022;19,9267;19,9663;19,9637
20/05/2022;19,8657;19,9267;19,9663
21/05/2022;N/E;N/E;19,9267
22/05/2022;N/E;N/E;19,9267
23/05/2022;19,8282;19,8657;19,9267
24/05/2022;19,8870;19,8282;19,8657
25/05/2022;19,8377;19,8870;19,8282
26/05/2022;19,7933;19,8377;19,8870
27/05/2022;19,5965;19,7933;19,8377
28/05/2022;N/E;N/E;19,7933
29/05/2022;N/E;N/E;19,7933
30/05/2022;19,4953;19,5965;19,7933
31/05/2022;19,6940;19,4953;19,5965
01/06/2022;19,7388;19,6940;19,4953
02/06/2022;19,5585;19,7388;19,6940
03/06/2022;19,5742;19,5585;19,7388
04/06/2022;N/E;N/E;19,5585
05/06/2022;N/E;N/E;19,5585
06/06/2022;19,5547;19,5742;19,5585
07/06/2022;19,5998;19,5547;19,5742
08/06/2022;19,5900;19,5998;19,5547
09/06/2022;19,6128;19,5900;19,5998
10/06/2022;19,9297;19,6128;19,5900
11/06/2022;N/E;N/E;19,6128
12/06/2022;N/E;N/E;19,6128
13/06/2022;20,4527;19,9297;19,6128
14/06/2022;20,6583;20,4527;19,9297
15/06/2022;20,6675;20,6583;20,4527
16/06/2022;20,5728;20,6675;20,6583
17/06/2022;20,4760;20,5728;20,6675
18/06/2022;N/E;N/E;20,5728
19/06/2022;N/E;N/E;20,5728
20/06/2022;20,2442;20,4760;20,5728
21/06/2022;20,1963;20,2442;20,4760
22/06/2022;20,0465;20,1963;20,2442
23/06/2022;20,0365;20,0465;20,1963
24/06/2022;19,8707;20,0365;20,0465
25/06/2022;N/E;N/E;20,0365
26/06/2022;N/E;N/E;20,0365
27/06/2022;19,8797;19,8707;20,0365
28/06/2022;19,9847;19,8797;19,8707
29/06/2022;20,1443;19,9847;19,8797
30/06/2022;20,1335;20,1443;19,9847
01/07/2022;20,3817;20,1335;20,1443
02/07/2022;N/E;N/E;20,1335
03/07/2022;N/E;N/E;20,1335
04/07/2022;20,2877;20,3817;20,1335
05/07/2022;20,5598;20,2877;20,3817
06/07/2022;20,7228;20,5598;20,2877
07/07/2022;20,6022;20,7228;20,5598
08/07/2022;20,4423;20,6022;20,7228
09/07/2022;N/E;N/E;20,6022
10/07/2022;N/E;N/E;20,6022
11/07/2022;20,7473;20,4423;20,6022
12/07/2022;20,7882;20,7473;20,4423
13/07/2022;20,7613;20,7882;20,7473
14/07/2022;20,9415;20,7613;20,7882
15/07/2022;20,6110;20,9415;20,7613
16/07/2022;N/E;N/E;20,9415
17/07/2022;N/E;N/E;20,9415
18/07/2022;20,3957;20,6110;20,9415
19/07/2022;20,4407;20,3957;20,6110
20/07/2022;20,4913;20,4407;20,3957
21/07/2022;20,6562;20,4913;20,4407
22/07/2022;20,5150;20,6562;20,4913
23/07/2022;N/E;N/E;20,6562
24/07/2022;N/E;N/E;20,6562
25/07/2022;20,4652;20,5150;20,6562
26/07/2022;20,4330;20,4652;20,5150
27/07/2022;20,5120;20,4330;20,4652
28/07/2022;20,3778;20,5120;20,4330
29/07/2022;20,3485;20,3778;20,5120
30/07/2022;N/E;N/E;20,3778
31/07/2022;N/E;N/E;20,3778
01/08/2022;20,2633;20,3485;20,3778
02/08/2022;20,5152;20,2633;20,3485
03/08/2022;20,6305;20,5152;20,2633
04/08/2022;20,3358;20,6305;20,5152
05/08/2022;20,4010;20,3358;20,6305
06/08/2022;N/E;N/E;20,3358
07/08/2022;N/E;N/E;20,3358
08/08/2022;20,2789;20,4010;20,3358
09/08/2022;20,2715;20,2789;20,4010
10/08/2022;19,9562;20,2715;20,2789
11/08/2022;19,9595;19,9562;20,2715
12/08/2022;19,8740;19,9595;19,9562
13/08/2022;N/E;N/E;19,9595
14/08/2022;N/E;N/E;19,9595
15/08/2022;19,8618;19,8740;19,9595
16/08/2022;19,9303;19,8618;19,8740
17/08/2022;20,0387;19,9303;19,8618
18/08/2022;20,0835;20,0387;19,9303
19/08/2022;20,1957;20,0835;20,0387
20/08/2022;N/E;N/E;20,0835
21/08/2022;N/E;N/E;20,0835
22/08/2022;20,1598;20,1957;20,0835
23/08/2022;19,9982;20,1598;20,1957
24/08/2022;19,9198;19,9982;20,1598
25/08/2022;19,9437;19,9198;19,9982
26/08/2022;19,9268;19,9437;19,9198
27/08/2022;N/E;N/E;19,9437
28/08/2022;N/E;N/E;19,9437
29/08/2022;19,9945;19,9268;19,9437
30/08/2022;20,1465;19,9945;19,9268
31/08/2022;20,0962;20,1465;19,9945
01/09/2022;20,2473;20,0962;20,1465
02/09/2022;19,9753;20,2473;20,0962
03/09/2022;N/E;N/E;20,2473
04/09/2022;N/E;N/E;20,2473
05/09/2022;19,9620;19,9753;20,2473
06/09/2022;20,1380;19,9620;19,9753
07/09/2022;20,0297;20,1380;19,9620
08/09/2022;20,0203;20,0297;20,1380
09/09/2022;19,9027;20,0203;20,0297
10/09/2022;N/E;N/E;20,0203
11/09/2022;N/E;N/E;20,0203
12/09/2022;19,7957;19,9027;20,0203
13/09/2022;20,0550;19,7957;19,9027
14/09/2022;19,9768;20,0550;19,7957
15/09/2022;20,0525;19,9768;20,0550
16/09/2022;N/E;N/E;19,9768
17/09/2022;N/E;N/E;19,9768
18/09/2022;N/E;N/E;19,9768
19/09/2022;19,9943;20,0525;19,9768
20/09/2022;20,0000;19,9943;20,0525
21/09/2022;20,0027;20,0000;19,9943
22/09/2022;19,9608;20,0027;20,0000
23/09/2022;20,1627;19,9608;20,0027
24/09/2022;N/E;N/E;19,9608
25/09/2022;N/E;N/E;19,9608
26/09/2022;20,3517;20,1627;19,9608
27/09/2022;20,3570;20,3517;20,1627
28/09/2022;20,3058;20,3570;20,3517
29/09/2022;20,1927;20,3058;20,3570
30/09/2022;20,0925;20,1927;20,3058
01/10/2022;N/E;N/E;20,1927
02/10/2022;N/E;N/E;20,1927
03/10/2022;20,0008;20,0925;20,1927
04/10/2022;19,9698;20,0008;20,0925
05/10/2022;20,1267;19,9698;20,0008
06/10/2022;20,1087;20,1267;19,9698
07/10/2022;20,0502;20,1087;20,1267
08/10/2022;N/E;N/E;20,1087
09/10/2022;N/E;N/E;20,1087
10/10/2022;19,9752;20,0502;20,1087
11/10/2022;19,9652;19,9752;20,0502
12/10/2022;20,0352;19,9652;19,9752
13/10/2022;20,0398;20,0352;19,9652
14/10/2022;20,0838;20,0398;20,0352
15/10/2022;N/E;N/E;20,0398
16/10/2022;N/E;N/E;20,0398
17/10/2022;19,9913;20,0838;20,0398
18/10/2022;20,0207;19,9913;20,0838
19/10/2022;20,1272;20,0207;19,9913
20/10/2022;20,0448;20,1272;20,0207
21/10/2022;19,9647;20,0448;20,1272
22/10/2022;N/E;N/E;20,0448
23/10/2022;N/E;N/E;20,0448
24/10/2022;19,9535;19,9647;20,0448
25/10/2022;19,8712;19,9535;19,9647
26/10/2022;19,8553;19,8712;19,9535
27/10/2022;19,8365;19,8553;19,8712
28/10/2022;19,8303;19,8365;19,8553
29/10/2022;N/E;N/E;19,8365
30/10/2022;N/E;N/E;19,8365
31/10/2022;19,8245;19,8303;19,8365
01/11/2022;19,7463;19,8245;19,8303
02/11/2022;N/E;N/E;19,8245
03/11/2022;19,6673;19,7463;19,8245
04/11/2022;19,5202;19,6673;19,7463
05/11/2022;N/E;N/E;19,6673
06/11/2022;N/E;N/E;19,6673
07/11/2022;19,4647;19,5202;19,6673
08/11/2022;19,4775;19,4647;19,5202
09/11/2022;19,5887;19,4775;19,4647
10/11/2022;19,3940;19,5887;19,4775
11/11/2022;19,5353;19,3940;19,5887
12/11/2022;N/E;N/E;19,3940
13/11/2022;N/E;N/E;19,3940
14/11/2022;19,4015;19,5353;19,3940
15/11/2022;19,3818;19,4015;19,5353
16/11/2022;19,3137;19,3818;19,4015
17/11/2022;19,4333;19,3137;19,3818
18/11/2022;19,4930;19,4333;19,3137
19/11/2022;N/E;N/E;19,4333
20/11/2022;N/E;N/E;19,4333
21/11/2022;N/E;N/E;19,4333
22/11/2022;19,4667;19,4930;19,4333
23/11/2022;19,3683;19,4667;19,4930
24/11/2022;19,3692;19,3683;19,4667
25/11/2022;19,3393;19,3692;19,3683
26/11/2022;N/E;N/E;19,3692
27/11/2022;N/E;N/E;19,3692
28/11/2022;19,3250;19,3393;19,3692
29/11/2022;19,2160;19,3250;19,3393
30/11/2022;19,3965;19,2160;19,3250
01/12/2022;19,1433;19,3965;19,2160
02/12/2022;19,3422;19,1433;19,3965
03/12/2022;N/E;N/E;19,1433
04/12/2022;N/E;N/E;19,1433
05/12/2022;19,7567;19,3422;19,1433
06/12/2022;19,8030;19,7567;19,3422
07/12/2022;19,6977;19,8030;19,7567
08/12/2022;19,6732;19,6977;19,8030
09/12/2022;19,8192;19,6732;19,6977
10/12/2022;N/E;N/E;19,6732
11/12/2022;N/E;N/E;19,6732
12/12/2022;N/E;N/E;19,6732
13/12/2022;19,6458;19,8192;19,6732
14/12/2022;19,6955;19,6458;19,8192
15/12/2022;19,7963;19,6955;19,6458
16/12/2022;19,7932;19,7963;19,6955
17/12/2022;N/E;N/E;19,7963
18/12/2022;N/E;N/E;19,7963
19/12/2022;19,7557;19,7932;19,7963
20/12/2022;19,7482;19,7557;19,7932
21/12/2022;19,6932;19,7482;19,7557
22/12/2022;19,5740;19,6932;19,7482
23/12/2022;19,4287;19,5740;19,6932
24/12/2022;N/E;N/E;19,5740
25/12/2022;N/E;N/E;19,5740
26/12/2022;19,3983;19,4287;19,5740
27/12/2022;19,4407;19,3983;19,4287
28/12/2022;19,4143;19,4407;19,3983
29/12/2022;19,3615;19,4143;19,4407
30/12/2022;19,4715;19,3615;19,4143
31/12/2022;N/E;N/E;19,3615
01/01/2023;N/E;N/E;19,3615
02/01/2023;19,4883;19,4715;19,3615
03/01/2023;19,4220;19,4883;19,4715
04/01/2023;19,3568;19,4220;19,4883
05/01/2023;19,3672;19,3568;19,4220
06/01/2023;19,1753;19,3672;19,3568
07/01/2023;N/E;N/E;19,3672
08/01/2023;N/E;N/E;19,3672
09/01/2023;19,1648;19,1753;19,3672
10/01/2023;19,1108;19,1648;19,1753
11/01/2023;19,0260;19,1108;19,1648
12/01/2023;18,8735;19,0260;19,1108
13/01/2023;18,7922;18,8735;19,0260
14/01/2023;N/E;N/E;18,8735
15/01/2023;N/E;N/E;18,8735
16/01/2023;18,7913;18,7922;18,8735
17/01/2023;18,7493;18,7913;18,7922
18/01/2023;18,7493;18,7493;18,7913
19/01/2023;19,0327;18,7493;18,7493
20/01/2023;18,9257;19,0327;18,7493
21/01/2023;N/E;N/E;19,0327
22/01/2023;N/E;N/E;19,0327
23/01/2023;18,8267;18,9257;19,0327
24/01/2023;18,8318;18,8267;18,9257
25/01/2023;18,8200;18,8318;18,8267
26/01/2023;18,8355;18,8200;18,8318
27/01/2023;18,7872;18,8355;18,8200
28/01/2023;N/E;N/E;18,8355
29/01/2023;N/E;N/E;18,8355
30/01/2023;18,7793;18,7872;18,8355
31/01/2023;18,7937;18,7793;18,7872
01/02/2023;18,7390;18,7937;18,7793
02/02/2023;18,6232;18,7390;18,7937
03/02/2023;18,8895;18,6232;18,7390
04/02/2023;N/E;N/E;18,6232
05/02/2023;N/E;N/E;18,6232
06/02/2023;N/E;N/E;18,6232
07/02/2023;19,0517;18,8895;18,6232
08/02/2023;18,9435;19,0517;18,8895
09/02/2023;18,9543;18,9435;19,0517
10/02/2023;18,6893;18,9543;18,9435
11/02/2023;N/E;N/E;18,9543
12/02/2023;N/E;N/E;18,9543
13/02/2023;18,6327;18,6893;18,9543
14/02/2023;18,5383;18,6327;18,6893
15/02/2023;18,6428;18,5383;18,6327
16/02/2023;18,5497;18,6428;18,5383
17/02/2023;18,4142;18,5497;18,6428
18/02/2023;N/E;N/E;18,5497
19/02/2023;N/E;N/E;18,5497
20/02/2023;18,3970;18,4142;18,5497
21/02/2023;18,3938;18,3970;18,4142
22/02/2023;18,3483;18,3938;18,3970
23/02/2023;18,4107;18,3483;18,3938
24/02/2023;18,4023;18,4107;18,3483
25/02/2023;N/E;N/E;18,4107
26/02/2023;N/E;N/E;18,4107
27/02/2023;18,4077;18,4023;18,4107
28/02/2023;18,3448;18,4077;18,4023
01/03/2023;18,1700;18,3448;18,4077
02/03/2023;18,1260;18,1700;18,3448
03/03/2023;18,0123;18,1260;18,1700
04/03/2023;N/E;N/E;18,1260
05/03/2023;N/E;N/E;18,1260
06/03/2023;18,0122;18,0123;18,1260
07/03/2023;18,1155;18,0122;18,0123
08/03/2023;17,9662;18,1155;18,0122
09/03/2023;18,0577;17,9662;18,1155
10/03/2023;18,4083;18,0577;17,9662
11/03/2023;N/E;N/E;18,0577
12/03/2023;N/E;N/E;18,0577
13/03/2023;18,8302;18,4083;18,0577
14/03/2023;18,6427;18,8302;18,4083
15/03/2023;18,9972;18,6427;18,8302
16/03/2023;18,9095;18,9972;18,6427
17/03/2023;18,8977;18,9095;18,9972
18/03/2023;N/E;N/E;18,9095
19/03/2023;N/E;N/E;18,9095
20/03/2023;N/E;N/E;18,9095
21/03/2023;18,6755;18,8977;18,9095
22/03/2023;18,5437;18,6755;18,8977
23/03/2023;18,4902;18,5437;18,6755
24/03/2023;18,5178;18,4902;18,5437
25/03/2023;N/E;N/E;18,4902
26/03/2023;N/E;N/E;18,4902
27/03/2023;18,3830;18,5178;18,4902
28/03/2023;18,2523;18,3830;18,5178
29/03/2023;18,1052;18,2523;18,3830
30/03/2023;18,0932;18,1052;18,2523
31/03/2023;18,0415;18,0932;18,1052
01/04/2023;N/E;N/E;18,0932
02/04/2023;N/E;N/E;18,0932
03/04/2023;18,1070;18,0415;18,0932
04/04/2023;18,1185;18,1070;18,0415
05/04/2023;18,3323;18,1185;18,1070
06/04/2023;N/E;N/E;18,1185
07/04/2023;N/E;N/E;18,1185
08/04/2023;N/E;N/E;18,1185
09/04/2023;N/E;N/E;18,1185
10/04/2023;18,1765;18,3323;18,1185
11/04/2023;18,1870;18,1765;18,3323
12/04/2023;18,0660;18,1870;18,1765
13/04/2023;18,0152;18,0660;18,1870
14/04/2023;18,0638;18,0152;18,0660
15/04/2023;N/E;N/E;18,0152
16/04/2023;N/E;N/E;18,0152
17/04/2023;18,0868;18,0638;18,0152
18/04/2023;18,0630;18,0868;18,0638
19/04/2023;18,0448;18,0630;18,0868
20/04/2023;18,0090;18,0448;18,0630
21/04/2023;17,9988;18,0090;18,0448
22/04/2023;N/E;N/E;18,0090
23/04/2023;N/E;N/E;18,0090
24/04/2023;18,0082;17,9988;18,0090
25/04/2023;18,0892;18,0082;17,9988
26/04/2023;18,1030;18,0892;18,0082
27/04/2023;18,0723;18,1030;18,0892
28/04/2023;17,9975;18,0723;18,1030
29/04/2023;N/E;N/E;18,0723
30/04/2023;N/E;N/E;18,0723
01/05/2023;N/E;N/E;18,0723
02/05/2023;18,0325;17,9975;18,0723
03/05/2023;17,9060;18,0325;17,9975
04/05/2023;17,9575;17,9060;18,0325
05/05/2023;17,7863;17,9575;17,9060
06/05/2023;N/E;N/E;17,9575
07/05/2023;N/E;N/E;17,9575
08/05/2023;17,8213;17,7863;17,9575
09/05/2023;17,7608;17,8213;17,7863
10/05/2023;17,5845;17,7608;17,8213
11/05/2023;17,6287;17,5845;17,7608
12/05/2023;17,6142;17,6287;17,5845
13/05/2023;N/E;N/E;17,6287
14/05/2023;N/E;N/E;17,6287
15/05/2023;17,5380;17,6142;17,6287
16/05/2023;17,4672;17,5380;17,6142
17/05/2023;17,5872;17,4672;17,5380
18/05/2023;17,7342;17,5872;17,4672
19/05/2023;17,6930;17,7342;17,5872
20/05/2023;N/E;N/E;17,7342
21/05/2023;N/E;N/E;17,7342
22/05/2023;17,8680;17,6930;17,7342
23/05/2023;17,9687;17,8680;17,6930
24/05/2023;17,8195;17,9687;17,8680
25/05/2023;17,8252;17,8195;17,9687
26/05/2023;17,6723;17,8252;17,8195
27/05/2023;N/E;N/E;17,8252
28/05/2023;N/E;N/E;17,8252
29/05/2023;17,5605;17,6723;17,8252
30/05/2023;17,6532;17,5605;17,6723
31/05/2023;17,7418;17,6532;17,5605
01/06/2023;17,5673;17,7418;17,6532
02/06/2023;17,5063;17,5673;17,7418
03/06/2023;N/E;N/E;17,5673
04/06/2023;N/E;N/E;17,5673
05/06/2023;17,4732;17,5063;17,5673
06/06/2023;17,4192;17,4732;17,5063
07/06/2023;17,3608;17,4192;17,4732
08/06/2023;17,4085;17,3608;17,4192
09/06/2023;17,2840;17,4085;17,3608
10/06/2023;N/E;N/E;17,4085
11/06/2023;N/E;N/E;17,4085
12/06/2023;17,3120;17,2840;17,4085
13/06/2023;17,2185;17,3120;17,2840
14/06/2023;17,1247;17,2185;17,3120
15/06/2023;17,1762;17,1247;17,2185
16/06/2023;17,0792;17,1762;17,1247
17/06/2023;N/E;N/E;17,1762
18/06/2023;N/E;N/E;17,1762
19/06/2023;17,0945;17,0792;17,1762
20/06/2023;17,2043;17,0945;17,0792
21/06/2023;17,1547;17,2043;17,0945
22/06/2023;17,1713;17,1547;17,2043
23/06/2023;17,1795;17,1713;17,1547
24/06/2023;N/E;N/E;17,1713
25/06/2023;N/E;N/E;17,1713
26/06/2023;17,1445;17,1795;17,1713
27/06/2023;17,1013;17,1445;17,1795
28/06/2023;17,0720;17,1013;17,1445
29/06/2023;17,1187;17,0720;17,1013
30/06/2023;17,1358;17,1187;17,0720
01/07/2023;N/E;N/E;17,1187
02/07/2023;N/E;N/E;17,1187
03/07/2023;17,0517;17,1358;17,1187
04/07/2023;17,0260;17,0517;17,1358
05/07/2023;17,0040;17,0260;17,0517
06/07/2023;17,2825;17,0040;17,0260
07/07/2023;17,1012;17,2825;17,0040
08/07/2023;N/E;N/E;17,2825
09/07/2023;N/E;N/E;17,2825
10/07/2023;17,0605;17,1012;17,2825
11/07/2023;17,0783;17,0605;17,1012
12/07/2023;16,8537;17,0783;17,0605
13/07/2023;16,8905;16,8537;17,0783
14/07/2023;16,7892;16,8905;16,8537
15/07/2023;N/E;N/E;16,8905
16/07/2023;N/E;N/E;16,8905
17/07/2023;16,7858;16,7892;16,8905
18/07/2023;16,7480;16,7858;16,7892
19/07/2023;16,7667;16,7480;16,7858
20/07/2023;16,8460;16,7667;16,7480
21/07/2023;16,9393;16,8460;16,7667
22/07/2023;N/E;N/E;16,8460
23/07/2023;N/E;N/E;16,8460
24/07/2023;16,8367;16,9393;16,8460
25/07/2023;16,9075;16,8367;16,9393
26/07/2023;16,8825;16,9075;16,8367
27/07/2023;16,7338;16,8825;16,9075
28/07/2023;16,6895;16,7338;16,8825
29/07/2023;N/E;N/E;16,7338
30/07/2023;N/E;N/E;16,7338
